t_s,cmd_rad,pos_rad
17.53190,-0.02148,-0.06654
17.55190,-0.00001,-0.03583
17.57190,0.02103,-0.00512
17.59190,0.03960,0.01535
17.61190,0.05391,0.02559
17.63190,0.06252,0.03583
17.65190,0.06455,0.05630
17.67189,0.05976,0.06142
17.69190,0.04856,0.06142
17.71189,0.03202,0.05630
17.73189,0.01173,0.03583
17.75189,-0.01030,0.01024
17.77189,-0.03186,-0.01024
17.79189,-0.05077,-0.03071
17.81189,-0.06508,-0.04606
17.83188,-0.07330,-0.06654
17.85189,-0.07454,-0.07166
17.87188,-0.06861,-0.07166
17.89188,-0.05608,-0.07166
17.91188,-0.03819,-0.07166
17.93188,-0.01680,-0.06142
17.95188,0.00589,-0.03071
17.97189,0.02746,0.00000
17.99189,0.04562,0.02047
18.01189,0.05839,0.02559
18.03189,0.06436,0.04095
18.05189,0.06282,0.05630
18.07187,0.05390,0.06142
18.09187,0.03850,0.06142
18.11187,0.01826,0.05118
18.13187,-0.00460,0.02559
18.15187,-0.02758,-0.00512
18.17187,-0.04811,-0.02559
18.19187,-0.06387,-0.04606
18.21187,-0.07304,-0.06142
18.23187,-0.07454,-0.07166
18.25186,-0.06814,-0.07166
18.27186,-0.05450,-0.07166
18.29186,-0.03514,-0.07166
18.31186,-0.01226,-0.06654
18.33186,0.01151,-0.02559
18.35186,0.03339,0.01024
18.37186,0.05081,0.02559
18.39186,0.06166,0.03071
18.41186,0.06461,0.04095
18.43185,0.05924,0.06142
18.45185,0.04614,0.06142
18.47185,0.02683,0.05630
18.49185,0.00359,0.03071
18.51185,-0.02076,0.00000
18.53185,-0.04326,-0.02047
18.55185,-0.06112,-0.04095
18.57185,-0.07209,-0.06142
18.59185,-0.07477,-0.07166
18.61185,-0.06874,-0.07166
18.63185,-0.05470,-0.07166
18.65184,-0.03436,-0.07166
18.67184,-0.01026,-0.06654
18.69184,0.01456,-0.02559
18.71184,0.03691,0.01024
18.73184,0.05390,0.03071
18.75184,0.06329,0.03071
18.77184,0.06378,0.04095
18.79183,0.05525,0.05118
18.81183,0.03875,0.05118
18.83183,0.01641,0.05118
18.85183,-0.00885,0.03071
18.87183,-0.03368,-0.01024
18.89183,-0.05473,-0.04095
18.91183,-0.06913,-0.05118
18.93183,-0.07488,-0.06654
18.95183,-0.07112,-0.07677
18.97183,-0.05829,-0.08189
18.99182,-0.03810,-0.07166
19.01182,-0.01329,-0.04606
19.03182,0.01272,-0.02559
19.05182,0.03630,-0.00512
19.07182,0.05410,0.02559
19.09182,0.06357,0.05118
19.11182,0.06330,0.05630
19.13182,0.05324,0.05630
19.15182,0.03477,0.05630
19.17182,0.01050,0.04095
19.19182,-0.01611,0.02047
19.21182,-0.04117,-0.01535
19.23182,-0.06101,-0.04095
19.25182,-0.07266,-0.06142
19.27182,-0.07433,-0.07166
19.29183,-0.06568,-0.07166
19.31183,-0.04795,-0.07166
19.33181,-0.02373,-0.07166
19.35181,0.00337,-0.04606
19.37180,0.02925,-0.00512
19.39180,0.04993,0.02559
19.41180,0.06221,0.04095
19.43180,0.06412,0.04095
19.45180,0.05529,0.04095
19.47180,0.03701,0.05118
19.49180,0.01207,0.05118
19.51180,-0.01563,0.02559
19.53179,-0.04174,-0.02047
19.55179,-0.06208,-0.04606
19.57179,-0.07335,-0.06142
19.59179,-0.07366,-0.06654
19.61179,-0.06289,-0.06654
19.63179,-0.04270,-0.07166
19.65179,-0.01632,-0.06654
19.67179,0.01197,-0.03583
19.69179,0.03751,0.00000
19.71179,0.05603,0.03071
19.73178,0.06440,0.04095
19.75179,0.06113,0.05118
19.77178,0.04669,0.05118
19.79178,0.02343,0.05118
19.81178,-0.00475,0.03583
19.83178,-0.03306,0.00000
19.85178,-0.05663,-0.04095
19.87178,-0.07135,-0.06142
19.89178,-0.07459,-0.06142
19.91178,-0.06570,-0.07166
19.93177,-0.04615,-0.07677
19.95177,-0.01931,-0.07166
19.97177,0.01012,-0.03583
19.99177,0.03690,0.00000
20.01177,0.05621,0.03071
20.03177,0.06452,0.05118
20.05177,0.06024,0.05630
20.07177,0.04404,0.05630
20.09177,0.01881,0.05630
20.11176,-0.01088,0.03071
20.13177,-0.03958,-0.01024
20.15176,-0.06195,-0.04606
20.17176,-0.07376,-0.06654
20.19176,-0.07270,-0.07166
20.21176,-0.05889,-0.07166
20.23176,-0.03485,-0.07166
20.25176,-0.00507,-0.05118
20.27176,0.02476,-0.02047
20.29176,0.04892,0.02047
20.31176,0.06267,0.04095
20.33176,0.06326,0.05118
20.35176,0.05047,0.05630
20.37176,0.02673,0.05118
20.39176,-0.00337,0.03583
20.41176,-0.03389,-0.00512
20.43176,-0.05874,-0.04095
20.45176,-0.07288,-0.06654
20.47176,-0.07339,-0.06654
20.49176,-0.06006,-0.06654
20.51176,-0.03549,-0.06654
20.53177,-0.00465,-0.06142
20.55175,0.02618,-0.02559
20.57175,0.05060,0.02559
20.59175,0.06349,0.05118
20.61174,0.06206,0.05118
20.63175,0.04651,0.05118
20.65174,0.02002,0.05118
20.67174,-0.01188,0.03071
20.69174,-0.04241,-0.00512
20.71174,-0.06501,-0.04606
20.73174,-0.07476,-0.07166
20.75174,-0.06943,-0.07166
20.77173,-0.05008,-0.07166
20.79173,-0.02084,-0.07166
20.81173,0.01193,-0.04606
20.83173,0.04101,-0.00512
20.85173,0.05990,0.04095
20.87173,0.06431,0.05118
20.89173,0.05313,0.05630
20.91173,0.02877,0.05630
20.93172,-0.00334,0.03583
20.95173,-0.03593,0.00000
20.97172,-0.06154,-0.04095
20.99172,-0.07420,-0.06654
21.01172,-0.07089,-0.07166
21.03172,-0.05226,-0.07166
21.05172,-0.02256,-0.07166
21.07172,0.01133,-0.04095
21.09172,0.04140,-0.00512
21.11172,0.06049,0.03583
21.13172,0.06396,0.06142
21.15171,0.05085,0.06142
21.17171,0.02420,0.05118
21.19171,-0.00962,0.03071
21.21171,-0.04242,-0.00512
21.23171,-0.06617,-0.04095
21.25171,-0.07493,-0.07166
21.27171,-0.06643,-0.07677
21.29171,-0.04266,-0.07677
21.31172,-0.00944,-0.06654
21.33171,0.02495,-0.02559
21.35170,0.05182,0.01535
21.37170,0.06429,0.05118
21.39170,0.05908,0.05630
21.41170,0.03739,0.05630
21.43170,0.00468,0.05118
21.45170,-0.03064,0.01024
21.47170,-0.05940,-0.03071
21.49169,-0.07402,-0.06654
21.51169,-0.07053,-0.07166
21.53169,-0.04973,-0.07166
21.55169,-0.01703,-0.07166
21.57169,0.01894,-0.03583
21.59169,0.04853,0.01024
21.61169,0.06371,0.05118
21.63169,0.06024,0.05630
21.65170,0.03895,0.05118
21.67170,0.00552,0.05118
21.69170,-0.03092,0.02047
21.71170,-0.06030,-0.03071
21.73170,-0.07439,-0.07166
21.75170,-0.06913,-0.07677
21.77168,-0.04586,-0.07677
21.79168,-0.01102,-0.06654
21.81168,0.02558,-0.02559
21.83168,0.05350,0.02559
21.85168,0.06466,0.05118
21.87167,0.05572,0.05118
21.89168,0.02912,0.05118
21.91168,-0.00751,0.04095
21.93167,-0.04354,0.00000
21.95167,-0.06833,-0.04606
21.97167,-0.07449,-0.07677
21.99167,-0.06002,-0.07677
22.01167,-0.02912,-0.07677
22.03166,0.00907,-0.04606
22.05167,0.04307,-0.00512
22.07166,0.06251,0.04095
22.09167,0.06138,0.06142
22.11166,0.03986,0.05630
22.13166,0.00442,0.05118
22.15166,-0.03405,0.01024
22.17166,-0.06360,-0.03583
22.19166,-0.07493,-0.07166
22.21166,-0.06433,-0.07677
22.23166,-0.03499,-0.07677
22.25166,0.00391,-0.06142
22.27166,0.04001,-0.01024
22.29165,0.06172,0.03583
22.31165,0.06191,0.06142
22.33165,0.04038,0.06654
22.35165,0.00397,0.05118
22.37165,-0.03550,0.01024
22.39165,-0.06506,-0.03583
22.41165,-0.07486,-0.07166
22.43165,-0.06149,-0.08189
22.45165,-0.02926,-0.07677
22.47164,0.01116,-0.04606
22.49164,0.04618,-0.00512
22.51164,0.06387,0.04095
22.53164,0.05808,0.06654
22.55164,0.03061,0.06142
22.57164,-0.00923,0.03583
22.59164,-0.04773,-0.00512
22.61164,-0.07150,-0.04606
22.63164,-0.07210,-0.07677
22.65163,-0.04915,-0.08189
22.67163,-0.01060,-0.07166
22.69163,0.02999,-0.03071
22.71163,0.05814,0.02559
22.73163,0.06367,0.06142
22.75163,0.04440,0.06654
22.77163,0.00715,0.05118
22.79163,-0.03465,0.01535
22.81163,-0.06574,-0.03583
22.83163,-0.07460,-0.07677
22.85163,-0.05778,-0.08189
22.87163,-0.02136,-0.07166
22.89163,0.02121,-0.03583
22.91163,0.05400,0.01024
22.93163,0.06455,0.05118
22.95163,0.04871,0.06654
22.97163,0.01232,0.05630
22.99162,-0.03083,0.02047
23.01161,-0.06419,-0.03071
23.03161,-0.07476,-0.07166
23.05161,-0.05827,-0.08189
23.07161,-0.02097,-0.07166
23.09161,0.02264,-0.03583
23.11161,0.05539,0.00512
23.13161,0.06420,0.05118
23.15161,0.04539,0.06654
23.17161,0.00629,0.05630
23.19160,-0.03749,0.01535
23.21161,-0.06826,-0.04095
23.23160,-0.07341,-0.07677
23.25160,-0.05064,-0.07677
23.27160,-0.00911,-0.07166
23.29160,0.03416,-0.03071
23.31160,0.06122,0.02559
23.33160,0.06066,0.06654
23.35160,0.03251,0.06654
23.37160,-0.01156,0.03583
23.39260,-0.05300,-0.00512
23.41159,-0.07415,-0.06142
23.43259,-0.06581,-0.08189
23.45159,-0.03135,-0.08189
23.47261,0.01452,-0.05118
23.49158,0.05196,-0.00512
23.51258,0.06457,0.05118
23.53158,0.04662,0.06654
23.55258,0.00582,0.05118
23.57158,-0.03991,0.01535
23.59258,-0.07026,-0.04095
23.61158,-0.07150,-0.08189
23.63258,-0.04289,-0.08701
23.65158,0.00287,-0.06654
23.67258,0.04509,-0.01024
23.69157,0.06448,0.04095
23.71258,0.05197,0.07166
23.73157,0.01309,0.05630
23.75257,-0.03431,0.02047
23.77157,-0.06821,-0.03071
23.79257,-0.07264,-0.07677
23.81157,-0.04530,-0.08189
23.83257,0.00110,-0.07166
23.85156,0.04465,-0.02047
23.87256,0.06452,0.04095
23.89156,0.05100,0.07677
23.91256,0.01037,0.05630
23.93156,-0.03786,0.01535
23.95256,-0.07023,-0.03583
23.97156,-0.07078,-0.07677
23.99256,-0.03901,-0.08701
24.01156,0.00960,-0.06654
24.03256,0.05099,-0.01024
24.05156,0.06444,0.05118
24.07156,0.04298,0.07166
24.09156,-0.00280,0.05118
24.11256,-0.04985,0.00000
24.13156,-0.07420,-0.06142
24.15156,-0.06321,-0.08189
24.17156,-0.02229,-0.08189
24.19255,0.02760,-0.04095
24.21155,0.06059,0.01024
24.23255,0.05931,0.06142
24.25154,0.02419,0.07166
24.27154,-0.02647,0.03583
24.29154,-0.06591,-0.02047
24.31154,-0.07303,-0.07677
24.33154,-0.04377,-0.08701
24.35154,0.00635,-0.07166
24.37154,0.05038,-0.01535
24.39254,0.06432,0.04095
24.41154,0.04034,0.07166
24.43153,-0.00866,0.05118
24.45153,-0.05580,-0.00512
24.47153,-0.07493,-0.06654
24.49153,-0.05518,-0.08701
24.51153,-0.00735,-0.07677
24.53153,0.04184,-0.02559
24.55253,0.06456,0.03071
24.57153,0.04771,0.07677
24.59152,0.00064,0.06142
24.61152,-0.04984,0.00512
24.63152,-0.07461,-0.05118
24.65152,-0.05913,-0.08701
24.67152,-0.01214,-0.08189
24.69152,0.03907,-0.03071
24.71152,0.06436,0.03071
24.73252,0.04861,0.07677
24.75152,0.00089,0.06142
24.77152,-0.05052,0.00512
24.79151,-0.07478,-0.05118
24.81152,-0.05705,-0.08701
24.83152,-0.00780,-0.08189
24.85151,0.04319,-0.03071
24.87151,0.06469,0.03071
24.89151,0.04329,0.07677
24.91151,-0.00810,0.05630
24.93151,-0.05774,-0.00512
24.95150,-0.07461,-0.06654
24.97151,-0.04790,-0.08189
24.99151,0.00584,-0.07166
25.01150,0.05275,-0.01535
25.03150,0.06289,0.05118
25.05150,0.02952,0.07166
25.07150,-0.02620,0.04095
25.09150,-0.06840,-0.02047
25.11150,-0.06958,-0.07677
25.13150,-0.02868,-0.08701
25.14750,0.02776,-0.06654
25.16749,0.06263,-0.00512
25.18850,0.05269,0.06654
25.20749,0.00424,0.07677
25.22749,-0.05056,0.01535
25.24749,-0.07492,-0.06142
25.26749,-0.05217,-0.08701
25.28749,0.00257,-0.07677
25.30849,0.05217,-0.02047
25.32850,0.06259,0.05118
25.34750,0.02638,0.07166
25.36750,-0.03171,0.03071
25.38750,-0.07141,-0.02559
25.40750,-0.06484,-0.08189
25.42748,-0.01630,-0.08701
25.44848,0.04023,-0.04095
25.46848,0.06469,0.03071
25.48748,0.03943,0.07677
25.50848,-0.01779,0.06142
25.52847,-0.06600,-0.01024
25.54747,-0.07026,-0.07166
25.56847,-0.02717,-0.08701
25.58847,0.03211,-0.05118
25.60847,0.06417,0.01024
25.62747,0.04518,0.07677
25.64847,-0.01114,0.07166
25.66847,-0.06308,-0.00512
25.68847,-0.07173,-0.07166
25.70847,-0.03030,-0.08701
25.72847,0.03024,-0.06142
25.74746,0.06404,0.00512
25.76846,0.04512,0.07677
25.78846,-0.01237,0.07166
25.80846,-0.06437,-0.00512
25.82846,-0.07058,-0.07166
25.84846,-0.02587,-0.08701
25.86846,0.03516,-0.06142
25.88846,0.06465,0.01535
25.90845,0.03911,0.07677
25.92845,-0.02157,0.06654
25.94846,-0.06924,-0.01535
25.96845,-0.06563,-0.08189
25.98845,-0.01330,-0.08701
26.00845,0.04574,-0.04606
26.02845,0.06355,0.03071
26.04845,0.02531,0.07677
26.06845,-0.03797,0.05118
26.08845,-0.07427,-0.03583
26.10845,-0.05334,-0.08701
26.12844,0.00778,-0.08189
26.14844,0.05822,-0.02047
26.16844,0.05550,0.05630
26.18844,0.00157,0.07677
26.20844,-0.05813,0.01535
26.22844,-0.07272,-0.06654
26.24944,-0.02940,-0.08189
26.26844,0.03491,-0.06654
26.28844,0.06469,0.00512
26.30844,0.03383,0.07677
26.32843,-0.03111,0.06654
26.34843,-0.07335,-0.02559
26.36843,-0.05548,-0.08189
26.38843,0.00706,-0.08189
26.40843,0.05886,-0.02559
26.42843,0.05350,0.05118
26.44842,-0.00457,0.07677
26.46843,-0.06323,0.01024
26.48843,-0.06924,-0.07166
26.50843,-0.01677,-0.08701
26.52843,0.04646,-0.04606
26.54843,0.06231,0.02559
26.56843,0.01579,0.08189
26.58843,-0.05024,0.05118
26.60843,-0.07423,-0.06142
26.62842,-0.03340,-0.09213
26.64841,0.03417,-0.07166
26.66842,0.06463,0.00512
26.68841,0.02873,0.07677
26.70841,-0.03960,0.06654
26.72841,-0.07490,-0.03583
26.74841,-0.04287,-0.08701
26.76841,0.02585,-0.08189
26.78841,0.06448,-0.00512
26.80841,0.03500,0.07166
26.82841,-0.03401,0.07677
26.84841,-0.07457,-0.02047
26.86841,-0.04618,-0.08701
26.88841,0.02324,-0.08189
26.90841,0.06433,-0.01024
26.92840,0.03549,0.07677
26.94840,-0.03451,0.07677
26.96840,-0.07472,-0.02047
26.98840,-0.04385,-0.08701
27.00840,0.02684,-0.08701
27.02839,0.06467,-0.01024
27.04839,0.03021,0.07166
27.06839,-0.04110,0.07166
27.08839,-0.07486,-0.03071
27.10839,-0.03534,-0.08701
27.12839,0.03616,-0.07677
27.14839,0.06396,0.00000
27.16839,0.01814,0.07677
27.18838,-0.05266,0.05630
27.20839,-0.07240,-0.04095
27.22838,-0.01940,-0.08701
27.24838,0.04919,-0.06654
27.26838,0.05860,0.02047
27.28838,-0.00186,0.07677
27.30894,-0.06600,0.03071
27.32838,-0.06284,-0.07166
27.34838,0.00452,-0.08701
27.36838,0.06120,-0.03583
27.38838,0.04351,0.04095
27.40837,-0.02905,0.08189
27.42837,-0.07460,0.00000
27.44837,-0.04112,-0.08701
27.46837,0.03359,-0.08189
27.48837,0.06392,-0.00512
27.50837,0.01460,0.07677
27.52837,-0.05766,0.05118
27.54837,-0.06880,-0.05118
27.56837,-0.00541,-0.08701
27.58837,0.05840,-0.04095
27.60836,0.04726,0.03071
27.62837,-0.02606,0.07677
27.64836,-0.07451,0.01024
27.66836,-0.03989,-0.08701
27.68836,0.03662,-0.08701
27.70836,0.06277,-0.00512
27.72836,0.00650,0.07166
27.74836,-0.06402,0.04095
27.76836,-0.06243,-0.06142
27.78837,0.00975,-0.08701
27.80837,0.06362,-0.03583
27.82837,0.03213,0.05118
27.84835,-0.04591,0.07166
27.86835,-0.07288,-0.02559
27.88835,-0.01450,-0.08701
27.90835,0.05583,-0.06142
27.92835,0.04874,0.02559
27.94835,-0.02716,0.07677
27.96835,-0.07486,0.01024
27.98835,-0.03271,-0.08701
28.00834,0.04523,-0.07677
28.02834,0.05776,0.00512
28.04834,-0.01187,0.07677
28.06834,-0.07272,0.02559
28.08834,-0.04447,-0.07677
28.10834,0.03594,-0.08189
28.12834,0.06180,-0.01024
28.14834,-0.00178,0.07166
28.16833,-0.06992,0.04095
28.18833,-0.05071,-0.07166
28.20833,0.03031,-0.08701
28.22833,0.06318,-0.01535
28.24833,0.00268,0.06654
28.26833,-0.06860,0.05118
28.28833,-0.05236,-0.06142
28.30833,0.02938,-0.08701
28.32833,0.06317,-0.02047
28.34832,0.00147,0.06654
28.36833,-0.06955,0.04095
28.38833,-0.04971,-0.06654
28.40832,0.03337,-0.08701
28.42832,0.06172,-0.01535
28.44832,-0.00551,0.07166
28.46832,-0.07224,0.03583
28.48833,-0.04216,-0.07166
28.50832,0.04165,-0.08189
28.52832,0.05743,-0.01024
28.54832,-0.01827,0.07166
28.56832,-0.07472,0.02047
28.58831,-0.02850,-0.08189
28.60831,0.05243,-0.07677
28.62831,0.04774,0.00512
28.64831,-0.03601,0.07166
28.66831,-0.07342,0.00000
28.68831,-0.00780,-0.08189
28.70831,0.06194,-0.05118
28.72830,0.02965,0.02559
28.74831,-0.05583,0.06654
28.76830,-0.06350,-0.01535
28.78830,0.01889,-0.08189
28.80830,0.06415,-0.03071
28.82830,0.00164,0.06142
28.84830,-0.07148,0.05118
28.86830,-0.04047,-0.06654
28.88829,0.04631,-0.08189
28.90830,0.05170,-0.00512
28.92830,-0.03330,0.06654
28.94830,-0.07333,0.00000
28.96830,-0.00393,-0.08189
28.98830,0.06361,-0.04606
29.00830,0.01993,0.03071
29.02830,-0.06450,0.06654
29.04830,-0.05202,-0.03071
29.06829,0.03740,-0.08701
29.08828,0.05684,-0.02047
29.10828,-0.02621,0.06654
29.12828,-0.07426,0.02047
29.14828,-0.00696,-0.08189
29.16828,0.06347,-0.06142
29.18828,0.01849,0.02559
29.20828,-0.06643,0.06654
29.22828,-0.04730,-0.04095
29.24828,0.04376,-0.08189
29.26828,0.05117,-0.01024
29.28828,-0.03823,0.06654
29.30827,-0.07048,0.00000
29.32827,0.01063,-0.08189
29.34827,0.06435,-0.04095
29.36827,-0.00344,0.04095
29.38827,-0.07421,0.05118
29.40827,-0.02310,-0.06142
29.42827,0.05990,-0.07166
29.44827,0.02722,0.01024
29.46826,-0.06326,0.06654
29.48827,-0.04943,-0.03071
29.50826,0.04427,-0.08189
29.52826,0.04861,-0.01024
29.54826,-0.04471,0.06654
29.56826,-0.06579,-0.01024
29.58826,0.02434,-0.08189
29.60826,0.06028,-0.02559
29.62826,-0.02466,0.06142
29.64826,-0.07334,0.01535
29.66825,0.00514,-0.07677
29.68825,0.06444,-0.04095
29.70825,-0.00700,0.03583
29.72825,-0.07491,0.04095
29.74825,-0.01054,-0.06142
29.76825,0.06416,-0.06654
29.78825,0.00646,0.01535
29.80825,-0.07347,0.05630
29.82824,-0.02168,-0.04095
29.84824,0.06217,-0.06654
29.86825,0.01527,0.00512
29.88824,-0.07142,0.05630
29.90824,-0.02820,-0.03583
29.92824,0.06043,-0.07166
29.94824,0.01957,0.00000
29.96824,-0.07027,0.06142
