t_s,cmd_rad,pos_rad
4.06235,0.06126,0.06142
4.08235,0.05939,0.06142
4.10234,0.05734,0.06142
4.12234,0.05513,0.06142
4.14234,0.05275,0.06142
4.16234,0.05021,0.05118
4.18234,0.04752,0.05118
4.20234,0.04469,0.05118
4.22234,0.04171,0.05118
4.24234,0.03861,0.04606
4.26234,0.03538,0.04606
4.28234,0.03204,0.04095
4.30234,0.02859,0.03583
4.32233,0.02505,0.03583
4.34233,0.02142,0.03071
4.36233,0.01772,0.02559
4.38233,0.01395,0.02047
4.40233,0.01013,0.02047
4.42233,0.00627,0.01535
4.44233,0.00238,0.01024
4.46233,-0.00152,0.00512
4.48232,-0.00544,0.00512
4.50232,-0.00934,0.00000
4.52232,-0.01323,-0.00512
4.54232,-0.01708,-0.01024
4.56232,-0.02089,-0.01024
4.58232,-0.02464,-0.01535
4.60232,-0.02833,-0.01535
4.62232,-0.03193,-0.02559
4.64232,-0.03543,-0.02559
4.66254,-0.03883,-0.02559
4.68232,-0.04210,-0.03583
4.70231,-0.04525,-0.03583
4.72231,-0.04825,-0.03583
4.74231,-0.05109,-0.03583
4.76231,-0.05378,-0.03583
4.78231,-0.05628,-0.05118
4.80231,-0.05860,-0.05118
4.82231,-0.06072,-0.05118
4.84231,-0.06264,-0.05630
4.86231,-0.06435,-0.05630
4.88231,-0.06584,-0.05630
4.90231,-0.06710,-0.06142
4.92231,-0.06813,-0.06142
4.94231,-0.06891,-0.06142
4.96231,-0.06946,-0.06142
4.98231,-0.06975,-0.06142
5.00231,-0.06980,-0.06142
5.02231,-0.06959,-0.06654
5.04230,-0.06913,-0.06654
5.06229,-0.06842,-0.06654
5.08230,-0.06745,-0.06654
5.10229,-0.06623,-0.06654
5.12229,-0.06476,-0.06654
5.14229,-0.06305,-0.06142
5.16229,-0.06109,-0.06142
5.18229,-0.05890,-0.06142
5.20229,-0.05648,-0.06142
5.22229,-0.05384,-0.06142
5.24228,-0.05098,-0.06142
5.26228,-0.04792,-0.06142
5.28228,-0.04467,-0.06142
5.30228,-0.04123,-0.06142
5.32228,-0.03762,-0.06142
5.34228,-0.03386,-0.05630
5.36228,-0.02995,-0.05118
5.38228,-0.02591,-0.04095
5.40228,-0.02176,-0.03583
5.42228,-0.01751,-0.03583
5.44228,-0.01318,-0.02559
5.46227,-0.00879,-0.02559
5.48227,-0.00434,-0.02047
5.50227,0.00013,-0.01535
5.52227,0.00461,-0.01535
5.54227,0.00909,-0.00512
5.56227,0.01354,0.00000
5.58227,0.01795,0.00512
5.60226,0.02229,0.01024
5.62226,0.02655,0.01024
5.64226,0.03070,0.01024
5.66226,0.03474,0.01535
5.68230,0.03864,0.02559
5.70226,0.04238,0.02559
5.72226,0.04594,0.03071
5.74226,0.04932,0.03583
5.76626,0.05248,0.03583
5.78626,0.05542,0.03583
5.80626,0.05813,0.04606
5.82625,0.06058,0.04606
5.84625,0.06277,0.04606
5.86625,0.06468,0.05118
5.88625,0.06630,0.05118
5.90625,0.06763,0.05118
5.92625,0.06864,0.05630
5.94625,0.06935,0.05630
5.96625,0.06974,0.05630
5.98625,0.06980,0.06142
6.00624,0.06953,0.06142
6.02624,0.06894,0.06142
6.04624,0.06803,0.06142
6.06624,0.06678,0.06142
6.08624,0.06522,0.06142
6.10624,0.06333,0.06142
6.12624,0.06114,0.06142
6.14624,0.05865,0.06142
6.16625,0.05586,0.06142
6.18625,0.05279,0.06142
6.20625,0.04945,0.05118
6.22625,0.04586,0.05118
6.24623,0.04204,0.05118
6.26623,0.03799,0.04606
6.28623,0.03374,0.04095
6.30623,0.02931,0.03583
6.32623,0.02472,0.03583
6.34623,0.01999,0.03071
6.36622,0.01514,0.02047
6.38623,0.01021,0.02047
6.40623,0.00521,0.01535
6.42623,0.00017,0.00512
6.44623,-0.00489,0.00512
6.46622,-0.00993,0.00000
6.48622,-0.01494,-0.00512
6.50622,-0.01987,-0.01024
6.52621,-0.02472,-0.01535
6.54621,-0.02944,-0.02047
6.56622,-0.03402,-0.02559
6.58621,-0.03842,-0.03583
6.60621,-0.04262,-0.03583
6.62621,-0.04660,-0.03583
6.64621,-0.05034,-0.03583
6.66621,-0.05380,-0.03583
6.68621,-0.05698,-0.05118
6.70621,-0.05984,-0.05118
6.72620,-0.06237,-0.05630
6.74620,-0.06455,-0.05630
6.76620,-0.06638,-0.06142
6.78620,-0.06782,-0.06142
6.80620,-0.06888,-0.06142
