t_s,cmd_rad,pos_rad
29.69086,0.00002,-0.07166
29.71086,0.05932,-0.00512
29.73085,-0.01212,0.04606
29.75085,-0.08002,-0.01535
29.77085,-0.01566,-0.07166
29.79085,0.05904,-0.01535
29.81085,0.00134,0.04095
29.83085,-0.07859,-0.01024
29.85085,-0.02680,-0.06654
29.87085,0.05705,-0.02559
29.89085,0.01015,0.03583
29.91084,-0.07653,0.00000
29.93085,-0.03332,-0.06654
29.95084,0.05531,-0.03071
29.97084,0.01445,0.03071
29.99084,-0.07539,0.00512
