t_s,cmd_rad,pos_rad
23.97735,-0.07590,-0.06142
23.99735,-0.04413,-0.06142
24.01735,0.00448,-0.05118
24.03735,0.04588,-0.01535
24.05735,0.05932,0.02559
24.07735,0.03786,0.03071
24.09734,-0.00792,0.02047
24.11734,-0.05497,-0.00512
24.13734,-0.07932,-0.04606
24.15734,-0.06833,-0.06142
24.17734,-0.02741,-0.05118
24.19734,0.02248,-0.04095
24.21734,0.05547,0.00000
24.23734,0.05419,0.03071
24.25734,0.01907,0.03071
24.27734,-0.03159,0.01024
24.29733,-0.07103,-0.02047
24.31733,-0.07815,-0.05630
24.33733,-0.04889,-0.07166
24.35733,0.00124,-0.05118
24.37733,0.04526,-0.02047
24.39733,0.05920,0.02559
24.41733,0.03522,0.03583
24.43733,-0.01377,0.02047
24.45732,-0.06092,-0.01024
24.47732,-0.08005,-0.05118
24.49732,-0.06030,-0.06142
24.51732,-0.01247,-0.05630
24.53732,0.03672,-0.03071
24.55732,0.05945,0.01535
24.57732,0.04259,0.03071
24.59732,-0.00448,0.02047
24.61732,-0.05496,-0.00512
24.63731,-0.07973,-0.04606
24.65732,-0.06425,-0.07166
24.67731,-0.01725,-0.05630
24.69732,0.03395,-0.03583
24.71731,0.05924,0.01535
24.73731,0.04349,0.03583
24.75731,-0.00423,0.02559
24.77731,-0.05564,0.00512
24.79731,-0.07990,-0.04606
24.81731,-0.06217,-0.07166
24.83730,-0.01292,-0.05630
24.85730,0.03807,-0.03583
24.87731,0.05958,0.01535
24.89731,0.03817,0.03583
24.91731,-0.01322,0.02559
24.93731,-0.06286,-0.00512
24.95731,-0.07973,-0.05118
24.97731,-0.05302,-0.07166
24.99731,0.00073,-0.05630
25.01731,0.04763,-0.02047
25.03730,0.05777,0.02559
25.05729,0.02440,0.03071
25.07729,-0.03132,0.01535
25.09729,-0.07352,-0.02047
25.11729,-0.07469,-0.05630
25.13729,-0.03379,-0.06142
25.15729,0.02264,-0.04606
25.17729,0.05751,0.00000
25.19729,0.04757,0.03071
25.21728,-0.00088,0.02559
25.23728,-0.05568,0.00000
25.25728,-0.08004,-0.04606
25.27728,-0.05729,-0.07166
25.29728,-0.00255,-0.05630
25.31728,0.04705,-0.02559
25.33728,0.05747,0.02559
25.35728,0.02126,0.03071
25.37728,-0.03683,0.01024
25.39728,-0.07653,-0.02047
25.41727,-0.06996,-0.06142
25.43727,-0.02142,-0.06142
25.45727,0.03511,-0.03583
25.47727,0.05958,0.01535
25.49727,0.03432,0.03583
25.51727,-0.02291,0.02559
25.53727,-0.07112,-0.01024
25.55728,-0.07538,-0.05630
25.57726,-0.03228,-0.07166
25.59726,0.02700,-0.04606
25.61726,0.05906,0.00512
25.63726,0.04006,0.03583
25.65726,-0.01625,0.02559
25.67727,-0.06819,-0.00512
25.69727,-0.07685,-0.05118
25.71726,-0.03541,-0.06142
25.73726,0.02513,-0.04606
25.75726,0.05892,0.00000
25.77725,0.04000,0.03583
25.79725,-0.01749,0.02559
25.81725,-0.06949,-0.01024
25.83725,-0.07570,-0.05630
25.85725,-0.03098,-0.07166
25.87725,0.03004,-0.04606
25.89725,0.05953,0.01024
25.91725,0.03399,0.04095
25.93725,-0.02669,0.02047
25.95724,-0.07436,-0.01024
25.97725,-0.07075,-0.06142
25.99724,-0.01842,-0.06142
26.01724,0.04062,-0.03583
26.03724,0.05843,0.01535
26.05724,0.02019,0.03071
26.07724,-0.04309,0.01535
26.09724,-0.07939,-0.02559
26.11724,-0.05846,-0.07166
26.13724,0.00266,-0.05630
26.15725,0.05310,-0.02047
26.17724,0.05038,0.03071
26.19725,-0.00355,0.03071
26.21725,-0.06325,0.00000
26.23725,-0.07784,-0.04606
26.25723,-0.03452,-0.07166
26.27723,0.02979,-0.04606
26.29723,0.05957,0.00512
26.31723,0.02871,0.04095
26.33723,-0.03623,0.02047
26.35723,-0.07847,-0.02047
26.37722,-0.06059,-0.06142
26.39723,0.00194,-0.05630
26.41722,0.05374,-0.01535
26.43722,0.04838,0.02559
26.45722,-0.00969,0.02559
26.47722,-0.06835,-0.00512
26.49721,-0.07436,-0.05118
26.51722,-0.02189,-0.06142
26.53721,0.04135,-0.04095
26.55721,0.05719,0.02047
26.57721,0.01067,0.03071
26.59721,-0.05536,0.01024
26.61721,-0.07935,-0.04095
26.63721,-0.03852,-0.07166
26.65721,0.02905,-0.05630
26.67721,0.05951,0.00512
26.69720,0.02361,0.04095
26.71720,-0.04472,0.01535
26.73720,-0.08002,-0.03071
26.75720,-0.04798,-0.07166
26.77720,0.02073,-0.05630
26.79720,0.05937,-0.00512
26.81720,0.02988,0.03583
26.83720,-0.03913,0.02047
26.85719,-0.07968,-0.02047
26.87720,-0.05130,-0.07166
26.89720,0.01812,-0.05630
26.91719,0.05921,-0.00512
26.93719,0.03038,0.03583
26.95719,-0.03962,0.02047
26.97719,-0.07984,-0.02047
26.99719,-0.04897,-0.07166
27.01719,0.02172,-0.05630
27.03719,0.05955,-0.00512
27.05719,0.02509,0.03583
27.07718,-0.04622,0.01535
27.09718,-0.07998,-0.03071
27.11718,-0.04046,-0.07166
27.13718,0.03104,-0.05118
27.15718,0.05884,0.00512
27.17718,0.01302,0.03071
27.19718,-0.05778,0.01024
27.21718,-0.07752,-0.04095
27.23717,-0.02452,-0.07166
27.25717,0.04407,-0.04095
27.27717,0.05348,0.01535
27.29717,-0.00697,0.03071
27.31717,-0.07112,0.00000
27.33717,-0.06796,-0.05118
27.35718,-0.00060,-0.05630
27.37718,0.05609,-0.02047
27.39718,0.03840,0.02559
27.41718,-0.03417,0.02047
27.43718,-0.07972,-0.01535
27.45716,-0.04623,-0.07166
27.47716,0.02847,-0.05630
27.49716,0.05880,0.00000
27.51716,0.00948,0.03071
27.53716,-0.06277,0.01024
27.55716,-0.07392,-0.04095
27.57716,-0.01053,-0.06142
27.59716,0.05328,-0.03583
27.61715,0.04214,0.02559
27.63715,-0.03118,0.02559
27.65715,-0.07963,-0.01535
27.67715,-0.04501,-0.06142
27.69715,0.03150,-0.05118
27.71715,0.05765,0.00000
27.73715,0.00138,0.03071
27.75715,-0.06914,0.00512
27.77715,-0.06754,-0.04606
27.79714,0.00463,-0.05630
27.81714,0.05850,-0.02047
27.83714,0.02701,0.03071
27.85714,-0.05103,0.01535
27.87714,-0.07800,-0.03071
27.89714,-0.01962,-0.06142
27.91714,0.05071,-0.04606
27.93714,0.04362,0.02047
27.95714,-0.03228,0.03071
27.97713,-0.07998,-0.01024
27.99713,-0.03783,-0.06142
28.01713,0.04011,-0.05118
28.03714,0.05264,0.00512
28.05713,-0.01699,0.03071
28.07713,-0.07783,0.00000
28.09713,-0.04959,-0.05118
28.11713,0.03082,-0.05630
28.13713,0.05668,0.00000
28.15713,-0.00690,0.04095
28.17712,-0.07504,0.00000
28.19712,-0.05582,-0.04095
28.21712,0.02519,-0.05630
28.23712,0.05806,-0.00512
28.25712,-0.00243,0.03071
28.27712,-0.07372,0.00512
28.29712,-0.05748,-0.04606
28.31712,0.02427,-0.05630
28.33712,0.05805,-0.00512
28.35712,-0.00364,0.03071
28.37711,-0.07466,0.00000
28.39711,-0.05483,-0.05118
28.41711,0.02825,-0.05630
28.43711,0.05660,0.00000
28.45711,-0.01063,0.02559
28.47711,-0.07736,0.00000
28.49711,-0.04728,-0.05118
28.51711,0.03653,-0.05118
28.53711,0.05232,0.00000
28.55711,-0.02339,0.03071
28.57711,-0.07984,-0.00512
28.59711,-0.03362,-0.06142
28.61711,0.04731,-0.05118
28.63711,0.04262,0.01024
28.65711,-0.04113,0.02047
28.67710,-0.07854,-0.02047
28.69710,-0.01292,-0.05630
28.71710,0.05683,-0.04095
28.73709,0.02454,0.02047
28.75709,-0.06095,0.01024
28.77709,-0.06862,-0.03583
28.79709,0.01377,-0.05630
28.81709,0.05903,-0.01535
28.83709,-0.00348,0.03071
28.85709,-0.07660,0.00512
28.87709,-0.04558,-0.04606
28.89708,0.04120,-0.05118
28.91709,0.04658,0.00000
28.93709,-0.03842,0.02559
28.95708,-0.07845,-0.01535
28.97708,-0.00904,-0.05630
28.99708,0.05849,-0.03583
29.01708,0.01481,0.01535
29.03708,-0.06962,0.01024
29.05708,-0.05714,-0.03583
29.07708,0.03228,-0.05118
29.09707,0.05172,-0.01535
29.11707,-0.03133,0.02559
29.13707,-0.07938,-0.01024
29.15707,-0.01208,-0.05118
29.17707,0.05835,-0.04095
29.19707,0.01337,0.02047
29.21707,-0.07155,0.01024
29.23707,-0.05242,-0.03583
29.25706,0.03864,-0.04606
29.27707,0.04605,0.00000
29.29706,-0.04334,0.02047
29.31707,-0.07560,-0.01535
29.33706,0.00551,-0.05118
29.35706,0.05923,-0.03071
29.37706,-0.00856,0.02559
29.39706,-0.07933,0.00000
29.41706,-0.02821,-0.04606
29.43706,0.05478,-0.04095
29.45706,0.02211,0.01024
29.47705,-0.06838,0.01024
29.49705,-0.05455,-0.03583
29.51705,0.03916,-0.04606
29.53705,0.04349,0.00000
29.55705,-0.04983,0.01535
29.57705,-0.07091,-0.02047
29.59705,0.01922,-0.05118
29.61705,0.05516,-0.01535
29.63705,-0.02978,0.02559
29.65704,-0.07846,-0.01024
29.67704,0.00002,-0.04606
29.69704,0.05932,-0.03071
29.71704,-0.01212,0.02047
29.73704,-0.08002,0.00000
29.75704,-0.01566,-0.04606
29.77704,0.05904,-0.04095
29.79705,0.00134,0.01535
29.81705,-0.07859,0.00000
29.83705,-0.02680,-0.03583
29.85705,0.05705,-0.03583
29.87705,0.01015,0.01024
29.89703,-0.07653,0.00000
29.91703,-0.03332,-0.03583
29.93703,0.05531,-0.04095
29.95703,0.01445,0.00512
29.97703,-0.07539,0.00000
