t_s,cmd_rad,pos_rad
26.95901,0.04061,0.05118
26.97901,-0.02939,0.03583
26.99901,-0.06960,-0.01024
27.01900,-0.03873,-0.06142
27.03900,0.03196,-0.05118
27.05900,0.06978,0.00512
27.07900,0.03532,0.05118
27.09900,-0.03598,0.03583
27.11900,-0.06974,-0.01024
27.13900,-0.03023,-0.05630
27.15900,0.04128,-0.05118
27.17899,0.06908,0.02047
27.19899,0.02326,0.05118
27.21899,-0.04755,0.03583
27.23899,-0.06728,-0.02047
27.25899,-0.01429,-0.05630
27.27899,0.05431,-0.04095
27.29899,0.06372,0.02559
27.31899,0.00326,0.04095
27.33899,-0.06088,0.01535
27.35899,-0.05772,-0.04606
27.37899,0.00964,-0.05630
27.39898,0.06632,-0.01024
27.41898,0.04863,0.04095
27.43898,-0.02393,0.03583
27.45898,-0.06948,-0.00512
27.47898,-0.03600,-0.05630
27.49898,0.03870,-0.05118
27.51898,0.06904,0.01535
27.53898,0.01972,0.05118
27.55897,-0.05254,0.03071
27.57898,-0.06368,-0.02559
27.59897,-0.00030,-0.05118
27.61897,0.06352,-0.02559
27.63897,0.05238,0.03583
27.65897,-0.02095,0.03583
27.67897,-0.06939,-0.00512
27.69897,-0.03478,-0.05630
27.71897,0.04174,-0.05118
27.73897,0.06789,0.01535
27.75897,0.01162,0.05118
27.77898,-0.05890,0.02559
27.79898,-0.05731,-0.04095
27.81898,0.01486,-0.05118
27.83898,0.06874,-0.01024
27.85896,0.03725,0.04095
27.87896,-0.04079,0.03583
27.89896,-0.06776,-0.01024
27.91896,-0.00938,-0.05118
27.93896,0.06094,-0.03071
27.95895,0.05386,0.02559
27.97895,-0.02204,0.03583
27.99895,-0.06975,0.00000
28.01895,-0.02759,-0.05630
28.03895,0.05035,-0.05118
28.05895,0.06288,0.02047
28.07895,-0.00676,0.04095
28.09895,-0.06760,0.01024
28.11894,-0.03936,-0.04606
28.13894,0.04106,-0.04606
28.15894,0.06692,0.00512
28.17894,0.00334,0.04095
28.19894,-0.06480,0.02047
28.21894,-0.04559,-0.04606
28.23894,0.03543,-0.05118
28.25894,0.06830,0.00512
28.27894,0.00780,0.04095
28.29894,-0.06348,0.02559
28.31893,-0.04724,-0.04095
28.33894,0.03450,-0.04606
28.35893,0.06829,0.00000
28.37893,0.00659,0.04095
28.39893,-0.06443,0.02047
28.41893,-0.04459,-0.04095
28.43893,0.03848,-0.04606
28.45893,0.06684,0.01024
28.47892,-0.00039,0.04095
28.49892,-0.06712,0.01535
28.51892,-0.03704,-0.04606
28.53892,0.04677,-0.04606
28.55892,0.06255,0.01535
28.57892,-0.01315,0.04095
28.59892,-0.06960,0.00512
28.61892,-0.02338,-0.05118
28.63892,0.05754,-0.04606
28.65892,0.05286,0.01535
28.67891,-0.03089,0.03071
28.69891,-0.06831,-0.00512
28.71891,-0.00268,-0.04606
28.73891,0.06706,-0.03071
28.75891,0.03477,0.03071
28.77891,-0.05072,0.03583
28.79891,-0.05838,-0.01535
28.81891,0.02401,-0.04606
28.83890,0.06927,0.00000
28.85891,0.00676,0.04095
28.87890,-0.06636,0.02047
28.89890,-0.03535,-0.04095
28.91891,0.05143,-0.04606
28.93891,0.05682,0.01535
28.95891,-0.02818,0.03071
28.97891,-0.06821,0.00000
28.99891,0.00119,-0.04606
29.01891,0.06873,-0.02559
29.03891,0.02505,0.02559
29.05889,-0.05938,0.02559
29.07889,-0.04690,-0.02047
29.09889,0.04251,-0.04095
29.11889,0.06196,0.00512
29.13889,-0.02109,0.03583
29.15889,-0.06915,0.00512
29.17889,-0.00184,-0.04606
29.19889,0.06859,-0.03071
29.21889,0.02361,0.02559
29.23888,-0.06131,0.02559
29.25888,-0.04218,-0.02047
29.27888,0.04888,-0.04095
29.29888,0.05629,0.01535
29.31888,-0.03311,0.03071
29.33888,-0.06536,-0.00512
29.35888,0.01575,-0.04095
29.37888,0.06947,-0.01024
29.39888,0.00168,0.03583
29.41887,-0.06909,0.01535
29.43887,-0.01798,-0.04095
29.45887,0.06501,-0.03071
29.47887,0.03234,0.02047
29.49887,-0.05814,0.02047
29.51887,-0.04431,-0.01535
29.53887,0.04939,-0.04095
29.55887,0.05373,0.00512
29.57887,-0.03959,0.02559
29.59886,-0.06068,-0.00512
29.61886,0.02946,-0.04095
29.63886,0.06539,0.00000
29.65886,-0.01954,0.03071
29.67886,-0.06823,0.00512
29.69886,0.01026,-0.04095
29.71886,0.06956,-0.01535
29.73886,-0.00188,0.03071
29.75886,-0.06979,0.01535
29.77886,-0.00542,-0.03071
29.79885,0.06928,-0.02559
29.81885,0.01158,0.02559
29.83885,-0.06835,0.02047
29.85885,-0.01656,-0.02047
29.87885,0.06729,-0.02559
29.89885,0.02039,0.02047
29.91885,-0.06630,0.02047
29.93885,-0.02308,-0.02047
29.95885,0.06555,-0.03071
29.97884,0.02469,0.02047
29.99884,-0.06515,0.01535
